timestamp,machine_id,operation_id,spindle_speed_rpm,feed_rate_mm_min,x_axis_position,y_axis_position,z_axis_position,vibration_x_g,vibration_y_g,vibration_z_g,spindle_temp_c,motor_temp_c,cutting_force_n,acoustic_emission_ae,power_consumption_kw,tool_wear_state,surface_roughness_ra_um,chatter_detected,remaining_useful_life_min
2025-10-16T09:43:19Z,CNC-01,OP-001,4989,886.4747865685424,99.538,121.353,-9.001,0.7886,0.4671,0.2403,73.01,29.25,350.75107558880126,8.417,5.249,1,0.808,False,30.35
2025-10-16T09:43:20Z,CNC-02,OP-001,5023,1348.81122723986,69.752,122.338,-12.245,0.8088,0.8156,0.3741,76.18,31.22,523.6156252254385,12.678,5.59,1,0.802,False,21.6
2025-10-16T09:43:21Z,CNC-01,OP-001,4648,539.2659151755166,35.011,21.05,-3.113,0.5379,0.7972,0.4175,71.77,30.68,231.97603126098576,6.255,4.57,1,0.721,False,24.2
2025-10-16T09:43:22Z,CNC-02,OP-001,6043,100.0,188.244,127.698,-10.202,0.7366,0.7549,0.5133,84.82,34.13,140.73219588655607,2.917,5.963,1,0.787,False,32.77
2025-10-16T09:43:23Z,CNC-01,OP-001,8110,1009.3435710976548,62.891,76.12,-13.965,0.7042,0.6732,0.4625,95.0,34.73,510.1742391736852,11.462,8.55,1,0.656,False,27.38
2025-10-16T09:43:24Z,CNC-02,OP-001,4045,1052.955294058894,191.963,64.689,-12.437,0.6907,0.6996,0.593,65.75,30.14,356.37081886426444,8.958,4.519,1,0.802,False,30.9
2025-10-16T09:43:25Z,CNC-01,OP-001,4370,894.7455646425173,109.402,121.978,-13.127,0.5805,0.5887,0.4705,67.13,30.94,365.670395672768,10.302,4.583,1,0.738,False,28.38
2025-10-16T09:43:26Z,CNC-02,OP-001,3785,852.7134705349446,198.447,2.328,-5.296,0.7325,0.5848,0.542,63.19,28.11,305.92466252071875,7.868,3.832,1,0.708,False,27.79
2025-10-16T09:43:27Z,CNC-01,OP-001,6880,549.0309119681274,53.54,131.171,-13.64,0.7815,0.7453,0.6546,92.41,31.81,290.18701567038005,7.665,7.136,1,0.758,False,27.32
2025-10-16T09:43:28Z,CNC-02,OP-001,4868,949.429498203707,196.534,7.782,-12.416,0.766,0.6177,0.3334,72.3,30.78,400.67455333749376,9.841,4.821,1,0.726,False,36.61
2025-10-16T09:43:29Z,CNC-01,OP-001,7189,1058.202933419191,23.246,17.211,-16.069,0.7993,0.5732,0.5064,95.0,32.64,462.2223873646446,10.756,7.394,1,0.77,False,24.36
2025-10-16T09:43:30Z,CNC-02,OP-001,5350,452.46104540160053,93.956,123.849,-10.198,0.4785,0.5733,0.384,77.64,30.72,253.68097247622907,6.949,5.513,1,0.784,False,21.36
2025-10-16T09:43:31Z,CNC-01,OP-001,4520,826.8996133182421,63.554,12.951,-19.943,0.8943,0.8802,0.5034,68.96,30.19,309.6883387504367,5.295,4.878,1,0.784,False,21.24
2025-10-16T09:43:32Z,CNC-02,OP-001,4574,471.62451266768375,199.932,159.933,-18.471,0.6956,0.3915,0.5729,70.62,30.24,231.96064558908049,4.77,4.928,1,0.661,False,36.12
2025-10-16T09:43:33Z,CNC-01,OP-001,5963,1015.768599922251,21.512,33.306,-9.89,0.637,0.5796,0.4997,83.86,30.26,446.1179359616715,8.062,6.369,1,0.689,False,27.06
2025-10-16T09:43:34Z,CNC-02,OP-001,6023,871.2994881234443,121.074,31.567,-5.718,0.7505,0.6375,0.4284,83.68,33.05,371.408405329687,8.542,6.389,1,0.662,False,32.5
2025-10-16T09:43:35Z,CNC-01,OP-001,5632,1207.3207589054496,22.285,24.853,-5.396,0.6797,0.5371,0.3676,82.13,30.18,469.36926625539814,9.327,5.819,1,0.719,False,30.18
2025-10-16T09:43:36Z,CNC-02,OP-001,5428,911.3221525997449,43.139,94.78,-6.108,0.7106,0.7962,0.728,78.77,32.8,384.58316515062984,7.087,5.431,1,0.898,False,28.1
2025-10-16T09:43:37Z,CNC-01,OP-001,6674,1215.0151832190775,123.746,97.7,-12.379,0.7533,0.6832,0.691,91.67,32.61,506.9857135374982,10.157,7.199,1,0.726,False,16.9
2025-10-16T09:43:38Z,CNC-02,OP-001,5582,784.1887966497403,144.23,92.964,-15.85,0.594,0.5976,0.5303,79.79,33.05,325.48583483940166,7.122,5.664,1,0.733,False,27.13
2025-10-16T09:43:39Z,CNC-01,OP-001,4609,577.5840473588489,110.916,92.558,-2.37,0.7351,0.6689,0.4204,72.94,31.93,267.92981938524156,6.059,4.752,1,0.777,False,31.19
2025-10-16T09:43:40Z,CNC-02,OP-001,6487,454.86892310874913,153.995,175.453,-10.933,0.6362,0.719,0.3333,87.42,33.09,263.2447434799885,5.757,6.421,1,0.759,False,24.43
2025-10-16T09:43:41Z,CNC-01,OP-001,6348,1138.5107218248222,175.97,103.615,-5.807,0.9137,0.7747,0.394,87.61,33.76,432.6914021467072,8.606,6.757,1,0.762,False,33.55
2025-10-16T09:43:42Z,CNC-02,OP-001,5009,1405.1387827521867,159.234,19.152,-12.164,0.826,0.5663,0.3525,75.62,33.82,533.1260635780853,11.728,5.642,1,0.814,False,26.25
2025-10-16T09:43:43Z,CNC-01,OP-001,6420,1180.6488464636823,176.372,28.946,-16.227,0.8121,0.6805,0.5525,89.75,32.37,491.00761098638,10.862,6.513,1,0.73,False,33.58
2025-10-16T09:43:44Z,CNC-02,OP-001,6174,868.2664639939444,188.408,110.772,-15.089,0.6205,0.6561,0.5144,83.11,33.62,363.64568462427826,9.397,6.258,1,0.698,False,22.36
2025-10-16T09:43:45Z,CNC-01,OP-001,2380,1055.7281705063895,105.391,82.123,-14.997,0.514,0.5495,0.4588,49.03,29.37,373.42210367760293,7.49,2.638,1,0.652,False,25.61
2025-10-16T09:43:46Z,CNC-02,OP-001,5853,568.9792075070451,108.497,82.631,-17.52,0.6334,0.4809,0.4899,83.09,33.65,290.5947066636014,7.03,5.937,1,0.678,False,24.3
2025-10-16T09:43:47Z,CNC-01,OP-001,4083,380.3346119531851,171.685,55.489,-14.394,0.5575,0.7081,0.314,65.32,29.91,184.12135959413612,2.429,4.313,1,0.737,False,29.05
2025-10-16T09:43:48Z,CNC-02,OP-001,4943,448.5884745190899,170.492,163.903,-1.533,0.5852,0.5496,0.4369,72.94,32.54,179.47509503443405,5.253,5.038,1,0.691,False,35.14
2025-10-16T09:43:49Z,CNC-01,OP-001,4609,795.9325841825506,87.121,179.355,-19.56,0.8257,0.7543,0.3704,71.54,30.31,376.884196052634,6.912,4.943,1,0.735,False,32.64
2025-10-16T09:43:50Z,CNC-02,OP-001,5823,1064.4966701823766,6.004,193.228,-8.998,0.6673,0.5642,0.4587,82.88,31.26,413.2358261858326,10.713,5.927,1,0.728,False,25.19
2025-10-16T09:43:51Z,CNC-01,OP-001,4735,728.2180925211328,95.229,188.033,-16.873,0.654,0.6058,0.4388,69.4,30.91,309.38697895959143,8.525,4.869,1,0.742,False,21.4
2025-10-16T09:43:52Z,CNC-02,OP-001,6093,116.62009923797098,193.914,88.495,-18.932,0.7437,0.5582,0.3218,85.37,32.86,171.97763831527197,7.833,6.374,1,0.795,False,27.03
2025-10-16T09:43:53Z,CNC-01,OP-001,2496,712.2820051586683,34.282,52.652,-18.46,0.6448,0.6571,0.5823,50.54,29.01,223.1303299806992,8.15,2.632,1,0.812,False,22.68
2025-10-16T09:43:54Z,CNC-02,OP-001,4520,533.6501673493468,166.198,33.199,-17.748,0.6315,0.4951,0.4294,69.62,30.43,270.4393089937083,7.691,4.583,1,0.664,False,27.0
2025-10-16T09:43:55Z,CNC-01,OP-001,3113,827.4100485393332,170.644,92.855,-15.159,0.6405,0.5946,0.3377,54.84,28.43,345.29979440349354,10.096,3.67,1,0.762,False,20.66
2025-10-16T09:43:56Z,CNC-02,OP-001,4962,770.6005145724231,108.461,186.311,-10.745,0.506,0.5713,0.4185,74.19,31.22,318.06441689077974,8.862,5.208,1,0.6,False,17.44
2025-10-16T09:43:57Z,CNC-01,OP-001,4617,869.6399970434514,81.953,13.645,-5.604,0.766,0.569,0.4806,72.56,30.94,376.60209657950656,9.023,4.982,1,0.792,False,21.9
2025-10-16T09:43:58Z,CNC-02,OP-001,4234,266.0438957471596,104.039,74.0,-9.967,0.7107,0.4708,0.5365,66.79,30.82,182.61947914110323,4.794,4.469,1,0.795,False,25.14
2025-10-16T09:43:59Z,CNC-01,OP-001,5340,1112.4421738141978,101.568,169.342,-8.076,0.8279,0.4463,0.4659,79.72,30.58,479.19615752878616,9.864,5.73,1,0.867,False,23.39
2025-10-16T09:44:00Z,CNC-02,OP-001,4079,1011.301178077947,188.063,56.562,-6.626,0.6708,0.666,0.4434,65.11,29.07,353.96362110636437,9.894,4.275,1,0.829,False,19.59
2025-10-16T09:44:01Z,CNC-01,OP-001,6370,1067.135896320563,156.013,25.407,-14.657,0.7029,0.6748,0.3631,88.38,34.33,441.70662955630183,9.876,6.821,1,0.734,False,23.04
2025-10-16T09:44:02Z,CNC-02,OP-001,3659,698.5637741128185,14.802,81.922,-10.783,0.6337,0.721,0.459,61.62,29.37,234.7932104608679,4.499,3.72,1,0.75,False,21.24
2025-10-16T09:44:03Z,CNC-01,OP-001,7647,1104.905768551411,66.86,98.02,-12.798,0.901,0.7482,0.4693,95.0,34.94,500.72693644043864,10.26,8.141,1,0.817,False,23.14
2025-10-16T09:44:04Z,CNC-02,OP-001,5322,978.9902437929532,189.675,176.074,-17.686,0.6443,0.7056,0.4352,78.5,32.5,376.727153811893,9.907,5.616,1,0.795,False,23.08
2025-10-16T09:44:05Z,CNC-01,OP-001,5490,984.471997387091,44.057,18.196,-11.8,0.8066,0.6406,0.5124,78.1,31.35,429.31802208002705,11.205,5.687,1,0.807,False,20.5
2025-10-16T09:44:06Z,CNC-02,OP-001,4729,773.3310989869975,171.775,66.692,-6.445,0.7561,0.697,0.4321,71.72,32.16,341.16363374442346,6.698,5.058,1,0.777,False,32.34
2025-10-16T09:44:07Z,CNC-01,OP-001,4441,1066.8835625269614,122.756,51.422,-3.744,0.8122,0.7635,0.4565,69.57,31.75,407.4873434960565,10.155,4.809,1,0.795,False,25.51
2025-10-16T09:44:08Z,CNC-02,OP-001,5999,1077.9640223811534,62.555,175.12,-1.131,0.7345,0.6976,0.5102,83.76,32.42,480.06273400227417,10.191,6.418,1,0.725,False,27.98
2025-10-16T09:44:09Z,CNC-01,OP-001,5287,692.190520653769,100.947,179.583,-11.624,0.653,0.7326,0.6102,77.98,33.41,332.44850515908723,9.46,5.774,1,0.86,False,18.85
2025-10-16T09:44:10Z,CNC-02,OP-001,4276,426.0748226207197,18.844,146.32,-17.217,0.6559,0.4574,0.2711,65.27,29.43,161.19308647048297,4.237,4.408,1,0.696,False,25.94
2025-10-16T09:44:11Z,CNC-01,OP-001,4604,1094.8217446840279,173.088,31.543,-12.052,0.757,0.7472,0.7548,72.14,30.22,426.355316507794,7.168,4.869,1,0.848,False,26.82
2025-10-16T09:44:12Z,CNC-02,OP-001,6484,1278.3349360398822,163.174,72.141,-18.486,0.7726,0.3992,0.3709,88.85,32.26,470.7545465304155,11.825,6.866,1,0.616,False,31.09
2025-10-16T09:44:13Z,CNC-01,OP-001,4660,419.5337063715865,25.505,199.996,-1.845,0.7029,0.626,0.4132,72.21,31.88,213.03990120771473,5.536,4.941,1,0.728,False,27.38
2025-10-16T09:44:14Z,CNC-02,OP-001,5558,622.5728018887012,182.594,33.581,-4.772,0.8416,0.6726,0.4836,79.62,30.12,347.1336777176892,8.706,5.74,1,0.693,False,36.33
2025-10-16T09:44:15Z,CNC-01,OP-001,5075,850.9222552505917,175.932,192.388,-10.587,0.6737,0.7219,0.5431,75.26,31.35,350.87752824861855,8.841,5.461,1,0.863,False,18.26
2025-10-16T09:44:16Z,CNC-02,OP-001,2751,938.8846755143701,130.637,86.452,-16.849,0.9178,0.4908,0.4983,51.82,29.62,298.7784809253557,4.353,3.031,1,0.786,False,30.4
2025-10-16T09:44:17Z,CNC-01,OP-001,4484,398.8639109635206,62.182,4.243,-1.63,0.8012,0.6519,0.4172,68.1,30.67,187.2251999247615,5.55,4.328,1,0.755,False,24.34
2025-10-16T09:44:18Z,CNC-02,OP-001,4954,884.5271261780046,25.211,134.097,-12.373,0.8769,0.7177,0.668,73.53,30.75,379.7753519662917,7.692,5.019,1,0.851,False,21.23
2025-10-16T09:44:19Z,CNC-01,OP-001,4905,901.2948415107217,51.848,151.918,-5.6,0.7406,0.582,0.6696,75.49,33.39,414.5608165898964,7.832,5.505,1,0.805,False,14.72
2025-10-16T09:44:20Z,CNC-02,OP-001,3753,876.7220551732647,83.223,79.437,-0.566,0.7953,0.6876,0.4698,63.57,29.99,301.5059984222492,8.263,4.008,1,0.839,False,15.66
2025-10-16T09:44:21Z,CNC-01,OP-001,5551,700.5345508297902,118.373,186.777,-9.413,0.7757,0.5723,0.4178,79.62,32.89,342.645234308431,5.626,5.774,1,0.769,False,19.94
2025-10-16T09:44:22Z,CNC-02,OP-001,5286,736.4886451490216,18.258,186.968,-18.433,0.6382,0.657,0.3602,77.57,29.72,343.3696643931337,6.532,5.566,1,0.688,False,23.83
2025-10-16T09:44:23Z,CNC-01,OP-001,6150,596.7243117834452,177.173,106.216,-15.454,0.6113,0.7527,0.6243,84.12,31.69,261.66978939812117,7.619,6.524,1,0.744,False,38.45
2025-10-16T09:44:24Z,CNC-02,OP-001,4624,986.2260749057934,30.627,55.364,-2.486,0.6091,0.3861,0.6386,70.81,31.09,387.6419037656217,7.985,4.654,1,0.78,False,30.87
2025-10-16T09:44:25Z,CNC-01,OP-001,3897,581.2545733329144,71.24,87.753,-4.443,0.7608,0.6754,0.5765,64.36,31.84,280.2800267342944,2.579,4.363,1,0.695,False,18.41
2025-10-16T09:44:26Z,CNC-02,OP-001,7143,568.3695413451212,153.42,146.375,-18.804,0.6049,0.71,0.5695,93.36,35.38,320.0724474252604,4.84,7.612,1,0.73,False,28.7
2025-10-16T09:44:27Z,CNC-01,OP-001,5612,790.7193627735664,106.429,104.078,-3.786,0.3703,0.5786,0.434,81.06,30.21,309.21863911302364,6.734,5.72,1,0.729,False,29.72
2025-10-16T09:44:28Z,CNC-02,OP-001,5379,921.785818956481,91.543,101.069,-17.951,0.8199,0.4866,0.4933,79.17,31.61,402.12673281530397,7.595,5.785,1,0.72,False,28.47
2025-10-16T09:44:29Z,CNC-01,OP-001,4840,1156.6166655308257,173.599,123.47,-0.646,0.6738,0.582,0.4348,71.79,30.79,451.00660837664174,10.102,5.27,1,0.737,False,30.49
2025-10-16T09:44:30Z,CNC-02,OP-001,4968,861.1270334570852,189.649,99.12,-17.848,0.6054,0.5976,0.6344,73.14,30.43,364.63720880258137,9.186,5.235,1,0.733,False,29.06
2025-10-16T09:44:31Z,CNC-01,OP-001,5678,896.9963960972036,71.155,64.182,-19.609,0.5634,0.6192,0.6031,81.53,33.74,343.9078079702241,7.199,6.175,1,0.722,False,20.73
2025-10-16T09:44:32Z,CNC-02,OP-001,5109,920.6386665862241,105.361,155.121,-16.076,0.7043,0.6335,0.57,74.82,29.85,368.14347650019306,7.845,5.103,1,0.812,False,26.85
2025-10-16T09:44:33Z,CNC-01,OP-001,2390,606.4419824899193,29.015,64.702,-11.064,0.6276,0.4034,0.5749,49.04,27.1,224.8721257301787,8.72,2.839,1,0.799,False,22.8
2025-10-16T09:44:34Z,CNC-02,OP-001,5573,875.6879258242363,101.444,174.475,-4.045,0.4974,0.6379,0.4138,79.8,32.93,346.4730036056781,8.792,5.8,1,0.776,False,22.42
2025-10-16T09:44:35Z,CNC-01,OP-001,7023,984.5372290832586,9.118,187.794,-13.312,0.8109,0.775,0.6231,95.0,34.59,402.1863774149583,11.485,7.655,1,0.77,False,17.05
2025-10-16T09:44:36Z,CNC-02,OP-001,5013,929.7840147279878,25.495,45.544,-5.43,0.7735,0.7244,0.6416,74.71,31.54,348.417753369479,10.793,5.235,1,0.845,False,25.01
2025-10-16T09:44:37Z,CNC-01,OP-001,6710,217.17581744479048,41.94,138.261,-2.749,0.6356,0.8038,0.5322,91.08,33.71,197.52286191022813,4.001,6.56,1,0.785,False,25.71
2025-10-16T09:44:38Z,CNC-02,OP-001,4582,1066.8038187920404,144.812,148.459,-6.898,0.6454,0.5374,0.5609,70.4,30.75,439.64703613842477,8.304,4.886,1,0.825,False,32.44
2025-10-16T09:44:39Z,CNC-01,OP-001,4425,517.3352090491899,155.613,42.951,-18.474,0.7234,0.533,0.506,70.62,30.16,218.58649493873338,5.461,4.691,1,0.684,False,21.06
2025-10-16T09:44:40Z,CNC-02,OP-001,5359,850.4750220641845,127.95,91.002,-17.908,0.519,0.6572,0.5101,77.85,31.0,338.9913228143262,6.296,5.624,1,0.689,False,28.88
2025-10-16T09:44:41Z,CNC-01,OP-001,4729,652.2516021430604,44.788,102.204,-13.651,0.7287,0.7645,0.5376,71.77,31.28,283.141819983679,7.21,5.051,1,0.751,False,17.53
2025-10-16T09:44:42Z,CNC-02,OP-001,5411,886.6700211088842,105.806,38.788,-16.525,0.6122,0.7235,0.4612,77.87,31.04,353.3075309570093,9.819,5.838,1,0.818,False,26.63
2025-10-16T09:44:43Z,CNC-01,OP-001,2584,870.4177175073896,144.229,48.456,-18.962,0.5674,0.5715,0.4911,50.09,28.7,305.6406002277478,6.233,2.69,1,0.721,False,21.81
2025-10-16T09:44:44Z,CNC-02,OP-001,4195,696.5353625823918,145.871,33.364,-1.658,0.7591,0.6326,0.3213,66.92,29.68,240.256000002197,5.343,4.268,1,0.728,False,26.46
2025-10-16T09:44:45Z,CNC-01,OP-001,3223,1151.3490419892887,23.632,133.883,-0.387,0.9395,0.9972,0.5361,54.7,30.58,411.5369429795144,8.633,3.404,1,0.836,False,26.1
2025-10-16T09:44:46Z,CNC-02,OP-001,6291,529.7574425172447,188.211,94.617,-17.635,0.6805,0.776,0.5548,88.84,33.48,253.39203390804693,6.512,6.732,1,0.916,False,23.61
2025-10-16T09:44:47Z,CNC-01,OP-001,6317,701.7508487394682,191.344,128.221,-3.699,0.7702,0.5728,0.5246,88.53,32.87,365.4208086632787,6.954,6.742,1,0.844,False,32.9
2025-10-16T09:44:48Z,CNC-02,OP-001,5179,941.3777804136182,186.027,78.734,-6.491,0.5562,0.7077,0.6078,75.32,29.43,382.8616681964112,8.789,5.081,1,0.725,False,32.96
2025-10-16T09:44:49Z,CNC-01,OP-001,2078,595.9093687781605,23.749,190.391,-16.273,0.804,0.6889,0.5135,44.53,28.02,231.68443243576385,7.757,2.549,1,0.793,False,21.03
2025-10-16T09:44:50Z,CNC-02,OP-001,6177,864.2219206297643,23.763,137.887,-14.752,0.6773,0.807,0.4281,88.5,32.38,358.6239984684177,6.996,6.296,1,0.816,False,17.39
2025-10-16T09:44:51Z,CNC-01,OP-001,6151,356.5833436893783,39.873,160.693,-13.045,0.7932,0.5996,0.6198,86.41,29.6,275.71494613968355,6.2,6.283,1,0.845,False,18.17
2025-10-16T09:44:52Z,CNC-02,OP-001,4142,1289.5342337306806,33.316,163.452,-10.316,0.6982,0.8084,0.603,65.39,31.4,462.18400238439176,9.594,4.355,1,0.823,False,29.79
2025-10-16T09:44:53Z,CNC-01,OP-001,3059,988.4447701321785,115.343,177.401,-17.261,0.6039,0.7412,0.5554,55.25,28.54,378.2576566530628,11.373,3.437,1,0.735,False,24.26
2025-10-16T09:44:54Z,CNC-02,OP-001,6616,1118.9095691904306,195.18,25.519,-15.133,0.9015,0.7691,0.6635,89.77,33.69,481.14037051934446,9.698,7.006,1,0.816,False,30.22
2025-10-16T09:44:55Z,CNC-01,OP-001,6576,972.2442909864405,59.774,170.63,-6.473,0.5787,0.8668,0.561,89.75,33.91,422.44953098388487,9.842,6.739,1,0.794,False,22.5
2025-10-16T09:44:56Z,CNC-02,OP-001,4931,645.9983244908086,198.32,71.453,-18.927,0.6763,0.6112,0.3944,73.53,34.23,300.7539498141804,5.711,5.196,1,0.793,False,17.84
2025-10-16T09:44:57Z,CNC-01,OP-001,3157,899.542847164525,182.835,11.175,-5.656,0.6462,0.6865,0.3943,56.02,29.28,302.4201251968315,7.46,3.199,1,0.831,False,25.76
2025-10-16T09:44:58Z,CNC-02,OP-001,4019,1173.2512717395398,162.208,185.476,-3.185,0.7835,0.7565,0.4764,64.25,28.46,408.3173434845236,8.537,4.399,1,0.805,False,23.55
2025-10-16T09:44:59Z,CNC-01,OP-001,4845,930.2676036453099,155.852,77.247,-4.887,0.7466,0.6046,0.4346,73.74,32.21,393.5291990075547,9.959,5.127,1,0.741,False,29.88
2025-10-16T09:45:00Z,CNC-02,OP-001,5166,866.9395593960099,171.787,123.631,-11.405,0.7382,0.679,0.4374,76.29,31.08,366.8323980484163,9.53,5.731,1,0.727,False,25.73
2025-10-16T09:45:01Z,CNC-01,OP-001,4369,367.41789672919754,187.028,138.757,-11.509,0.6174,0.601,0.3524,68.72,32.84,204.39450218214054,3.056,4.571,1,0.764,False,15.32
2025-10-16T09:45:02Z,CNC-02,OP-001,4853,729.3852002216497,132.757,180.698,-14.709,0.8515,0.6696,0.601,74.31,29.45,335.4224580380793,7.19,5.076,1,0.76,False,31.22
2025-10-16T09:45:03Z,CNC-01,OP-001,4746,728.5994920321865,105.182,126.908,-7.216,0.8265,0.6797,0.588,72.65,28.01,313.8435648546248,5.917,5.258,1,0.871,False,24.54
2025-10-16T09:45:04Z,CNC-02,OP-001,4525,648.5792337032002,167.383,17.927,-2.338,0.6586,0.7244,0.5242,69.82,29.58,276.3063587998929,7.309,4.838,1,0.865,False,28.84
2025-10-16T09:45:05Z,CNC-01,OP-001,6935,1058.6346052403624,57.912,124.655,-16.33,0.7048,0.4226,0.5215,94.27,32.39,453.2379439920137,8.594,7.189,1,0.695,False,26.36
2025-10-16T09:45:06Z,CNC-02,OP-001,6046,699.323526148301,70.56,66.071,-4.495,0.7426,0.5403,0.3553,85.93,33.72,281.1515449121773,7.379,6.395,1,0.708,False,25.78
2025-10-16T09:45:07Z,CNC-01,OP-001,5596,681.2791887277268,177.155,174.446,-6.281,0.8672,0.7429,0.5344,79.13,30.84,361.5300362487339,8.352,5.668,1,0.838,False,27.71
2025-10-16T09:45:08Z,CNC-02,OP-001,5883,1095.6666095174496,177.578,23.564,-2.64,0.7321,0.6813,0.6069,82.24,33.05,466.0957826079178,9.406,6.4,1,0.78,False,28.28
2025-10-16T09:45:09Z,CNC-01,OP-001,3350,417.3022193021972,8.433,106.365,-12.719,0.6931,0.621,0.3473,57.22,27.41,219.57497718547626,6.262,3.377,1,0.727,False,31.77
2025-10-16T09:45:10Z,CNC-02,OP-001,5272,689.5447733758741,126.785,80.085,-15.163,0.7475,0.4876,0.5734,74.94,33.82,281.1036013944114,5.224,5.674,1,0.704,False,16.31
2025-10-16T09:45:11Z,CNC-01,OP-001,5358,954.678746106145,21.102,121.24,-8.433,0.6683,0.4565,0.503,77.07,31.23,384.5012855573724,8.659,5.827,1,0.796,False,27.21
2025-10-16T09:45:12Z,CNC-02,OP-001,5659,913.3584058348829,56.335,65.036,-2.647,0.6605,0.6344,0.539,81.38,31.43,406.3514463373016,8.008,5.908,1,0.792,False,21.68
2025-10-16T09:45:13Z,CNC-01,OP-001,3812,1276.5139664388305,70.634,0.609,-9.582,0.8172,0.676,0.5133,63.22,30.27,499.5973100035691,7.943,4.164,1,0.889,False,27.5
2025-10-16T09:45:14Z,CNC-02,OP-001,5756,1091.2407918524752,7.226,26.535,-10.943,0.7733,0.639,0.5727,83.62,32.08,431.9726030886541,8.249,6.124,1,0.852,False,27.12
2025-10-16T09:45:15Z,CNC-01,OP-001,4932,829.1546255759665,166.793,124.218,-4.521,0.7648,0.6214,0.6133,72.36,30.68,361.79926577377006,8.308,5.262,1,0.782,False,30.62
2025-10-16T09:45:16Z,CNC-02,OP-001,6121,405.20477117056254,67.479,106.706,-4.088,0.6484,0.589,0.5088,84.91,32.81,195.0763850787082,3.479,5.982,1,0.79,False,24.47
2025-10-16T09:45:17Z,CNC-01,OP-001,5930,921.4434437221072,47.017,125.783,-9.382,0.7853,0.5069,0.4822,83.35,34.77,397.6865555705135,10.416,6.233,1,0.702,False,31.35
2025-10-16T09:45:18Z,CNC-02,OP-001,6225,743.7083845957594,150.87,150.775,-0.304,0.7227,0.6501,0.4997,85.99,30.57,334.76806858586775,4.604,6.507,1,0.777,False,20.01
2025-10-16T09:45:19Z,CNC-01,OP-001,6530,665.192510392646,9.559,174.792,-11.779,0.7919,0.7295,0.4976,87.7,32.77,382.0185063650848,9.932,6.83,1,0.747,False,22.73
2025-10-16T09:45:20Z,CNC-02,OP-001,3899,919.53211642312,25.889,123.039,-1.047,0.6546,0.5606,0.7165,63.05,30.33,388.279426001355,8.947,4.223,1,0.863,False,25.4
2025-10-16T09:45:21Z,CNC-01,OP-001,6277,807.2459641340815,165.32,11.907,-17.405,0.8076,0.6815,0.4751,85.63,33.78,404.43045304972446,9.922,6.415,1,0.8,False,19.5
2025-10-16T09:45:22Z,CNC-02,OP-001,4797,981.4677666864843,3.477,184.424,-11.126,0.7627,0.6772,0.541,73.48,30.42,399.4469222867545,9.176,5.0,1,0.802,False,12.47
2025-10-16T09:45:23Z,CNC-01,OP-001,4741,525.1027091467424,86.804,173.193,-15.357,0.833,0.6413,0.6749,72.14,30.8,278.0099202436463,8.083,4.97,1,0.816,False,22.19
2025-10-16T09:45:24Z,CNC-02,OP-001,5457,1234.993450352616,87.416,39.878,-10.471,0.8426,0.7053,0.3879,78.98,30.57,469.63467421536,13.277,5.691,1,0.741,False,20.69
2025-10-16T09:45:25Z,CNC-01,OP-001,4287,507.79624467339323,100.618,198.606,-15.256,0.6135,0.6461,0.3597,66.35,30.36,163.66669236697965,5.208,4.483,1,0.785,False,20.61
2025-10-16T09:45:26Z,CNC-02,OP-001,4753,1087.5597794952853,142.806,109.881,-16.168,0.5207,0.6316,0.5757,70.96,31.78,434.72973528580246,10.235,5.022,1,0.745,False,26.67
2025-10-16T09:45:27Z,CNC-01,OP-001,5456,688.1454286078782,70.838,86.425,-11.523,0.7369,0.9342,0.5437,77.83,33.43,347.0670688170702,8.555,5.73,1,0.793,False,27.03
2025-10-16T09:45:28Z,CNC-02,OP-001,6391,950.8303451373217,132.571,4.462,-14.842,0.7462,0.7624,0.5068,89.35,32.94,404.4310900748658,8.42,6.67,1,0.885,False,20.65
2025-10-16T09:45:29Z,CNC-01,OP-001,5260,691.6495185932432,14.193,53.222,-12.367,0.7942,0.7878,0.4257,77.03,29.64,358.5222308536248,9.005,5.386,1,0.818,False,26.12
2025-10-16T09:45:30Z,CNC-02,OP-001,5657,491.5124876022789,191.813,106.359,-4.744,0.7685,0.4964,0.3823,82.42,30.68,323.5158686259745,8.93,5.935,1,0.796,False,20.88
2025-10-16T09:45:31Z,CNC-01,OP-001,4828,704.3481928382519,105.371,96.978,-18.438,0.779,0.799,0.4075,72.1,30.83,316.941888686622,4.893,5.234,1,0.779,False,18.68
2025-10-16T09:45:32Z,CNC-02,OP-001,3250,657.6181030663213,71.672,175.115,-10.567,0.6668,0.435,0.534,58.32,28.06,289.3708106433543,8.14,3.398,1,0.788,False,32.66
2025-10-16T09:45:33Z,CNC-01,OP-001,5044,743.3792284942435,101.886,74.631,-13.565,0.6817,0.614,0.5291,74.33,31.57,332.27131018659367,4.827,5.239,1,0.879,False,22.97
2025-10-16T09:45:34Z,CNC-02,OP-001,2692,571.5230875307597,103.675,177.263,-2.162,0.6903,0.7507,0.4088,50.22,29.13,253.20039047255938,7.732,2.852,1,0.849,False,21.51
2025-10-16T09:45:35Z,CNC-01,OP-001,6875,386.01477141961345,186.363,176.936,-5.863,0.6618,0.6073,0.5281,92.07,32.03,257.3147629904307,5.364,7.065,1,0.81,False,31.98
